recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4242E0-PSG@W,sleep_edfx_staged,SC4242E0-PSG,ok,,2,100,12000,0.3306681198,0.3606701477,0.5202151637,2.122659758,-0.1109613502,1.142020255,0.8018303939,-0.1465401772,0.001359900489,0.05786331227,0.4930879402,0.7126948518,40.03994354,0.8340700497,,0.1693291086,0.03509461228
SC4251E0-PSG@N3,sleep_edfx_staged,SC4251E0-PSG,ok,,2,100,12000,0.8872422011,0.003272172439,0.092025797,0.2206724615,2.205323829,2.818925703,0.3475567269,0.3485848509,0.0006951037721,0.02522931053,0.8786250124,0.7023130924,6.705526938,0.5252027369,,2.862112811,0.4198465622
SC4251E0-PSG@W,sleep_edfx_staged,SC4251E0-PSG,ok,,2,100,12000,0.4035674329,0.2294231654,0.4911692004,3.047194092,-0.4122051552,1.37283067,0.7075706842,0.01486980048,0.00119365693,0.05716540897,0.5137943378,0.6680848353,39.51875334,0.8172328418,,0.6125949181,0.02317851012
SC4252E0-PSG@N3,sleep_edfx_staged,SC4252E0-PSG,ok,,2,100,12000,0.8735292635,0.00339303549,0.0661099596,0.1478774784,1.74915883,2.812171907,0.3475567269,0.2878682091,0.0002443769927,0.02902369348,0.8588494367,0.6916229086,7.162120865,0.5246380839,,2.748269833,0.459467004
SC4252E0-PSG@W,sleep_edfx_staged,SC4252E0-PSG,ok,,2,100,12000,0.4094881553,0.2772419838,0.5047481335,2.734887011,-0.1028834536,1.265456089,0.7063249612,0.0105172284,0.001390791387,0.0558474218,0.5662712914,0.682449436,38.64649601,0.7879230464,,0.5897836861,0.01910785689
SC4261F0-PSG@N3,sleep_edfx_staged,SC4261F0-PSG,ok,,2,100,12000,0.8338260942,0.005057315785,0.1198654471,0.3066320094,0.9812197254,2.697803589,0.3218117842,0.3004612703,0.0004008106956,0.06129006476,0.8377486682,0.8275663399,9.78499476,0.4914634537,,2.716832888,0.5323158155
SC4261F0-PSG@W,sleep_edfx_staged,SC4261F0-PSG,ok,,2,100,12000,0.2982993473,0.3524862188,0.4852134693,1.61739487,0.2573594482,1.126521591,0.7403747241,-0.07348532213,0.0007978305279,0.04167909706,0.5452137973,0.6990291139,39.09440785,0.8001665142,,-0.09503702243,0.0401445572
SC4262F0-PSG@N3,sleep_edfx_staged,SC4262F0-PSG,ok,,2,100,12000,0.796237313,0.006911381438,0.04780214402,0.09732493827,1.377936593,2.538501028,0.3928179972,0.2758426236,0.0004844649424,0.118945406,0.763102341,0.6334709352,10.49346785,0.5723214136,,2.511030554,0.5616569612
SC4262F0-PSG@W,sleep_edfx_staged,SC4262F0-PSG,ok,,2,100,12000,0.4426859099,0.3054774287,0.4839953331,1.963079182,-0.3142541413,1.173801655,0.7092316483,0.05159054553,0.002377515356,0.04784559343,0.5488089827,0.525582816,40.61558605,0.7991343807,,0.4705688837,0.01090992897
SC4271F0-PSG@N3,sleep_edfx_staged,SC4271F0-PSG,ok,,2,100,12000,0.8168780416,0.005681556461,0.08878811446,0.2075758563,1.306302197,2.570551645,0.4634089692,0.2013491077,0.0008208379427,0.06405048919,0.846802612,0.6472047765,9.967828389,0.4842019375,,2.600870226,0.6717869766
SC4271F0-PSG@W,sleep_edfx_staged,SC4271F0-PSG,ok,,2,100,12000,0.413381393,0.2169174634,0.4264724075,1.747459196,0.2372200066,1.139359968,0.6980201409,-0.07400539887,0.00067350334,0.09543371413,0.5673917821,0.7469293203,36.09080926,0.7818693965,,0.864691464,0.003097755179
SC4272F0-PSG@N3,sleep_edfx_staged,SC4272F0-PSG,ok,,2,100,12000,0.8259409582,0.008354286691,0.1057853261,0.2550458576,1.515068271,2.601070764,0.421469627,0.2348869201,0.0008100111421,0.04081547826,0.8585531586,0.7061768606,8.747989671,0.4829426238,,2.606269305,0.572674485
SC4272F0-PSG@W,sleep_edfx_staged,SC4272F0-PSG,ok,,2,100,12000,0.4806957668,0.1988665369,0.4159007453,1.724312789,0.07618362142,1.485440284,0.559329643,0.04872398598,0.000881470952,0.0515646439,0.6529857399,0.9750309952,37.1570245,0.7305128624,,0.6772266854,0.0002013628679
SC4281G0-PSG@N3,sleep_edfx_staged,SC4281G0-PSG,ok,,2,100,12000,0.9002019753,0.002528138079,0.02016265057,0.03928190773,1.729010575,3.035623731,0.2732285858,0.3274676672,0.001515178355,0.01740113502,0.9139603528,0.7785220712,5.26705244,0.4411408032,,2.923250552,0.2944894392
SC4281G0-PSG@W,sleep_edfx_staged,SC4281G0-PSG,ok,,2,100,12000,0.4920906204,0.2435245744,0.342186361,0.7884229407,-0.3287511192,1.465383167,0.6722751982,0.003127015771,0.001721020468,0.03326282371,0.8144390808,0.5803259277,28.32822493,0.6369446826,,0.703975808,0.003407359217
SC4282G0-PSG@N3,sleep_edfx_staged,SC4282G0-PSG,ok,,2,100,12000,0.9157926593,0.001810762641,-0.1632315542,-0.4887019527,1.885345179,3.060905378,0.173985984,0.2774312706,0.002018489384,0.0157368354,0.9292587152,0.7693959256,4.837751452,0.4026141628,,3.023325023,0.008654671728
SC4282G0-PSG@W,sleep_edfx_staged,SC4282G0-PSG,ok,,2,100,12000,0.5252242338,0.2096468033,0.2342234483,0.3491636884,0.2139119835,1.609928933,0.5452114486,0.05106387149,0.001081151441,0.04709061622,0.7074284162,0.9605602169,34.45463933,0.6972905351,,0.9934044664,0.005393454118
SC4291G0-PSG@N3,sleep_edfx_staged,SC4291G0-PSG,ok,,2,100,12000,0.8601211155,0.005270531631,0.1300703343,0.3420479431,1.64564207,2.716754932,0.3778693208,0.2499574766,0.0007352062244,0.02701959395,0.8778260708,0.6833640866,7.129069987,0.5148277776,,2.71851304,0.07564362777
SC4291G0-PSG@W,sleep_edfx_staged,SC4291G0-PSG,ok,,2,100,12000,0.4168538285,0.1143969027,0.4372497697,3.168449317,0.8235323642,1.491014116,0.6934524898,0.02681606086,0.0003092810346,0.05501284217,0.7112362127,0.6273175725,31.15757316,0.6819229462,,0.9766773421,0.1064782719
SC4292G0-PSG@N3,sleep_edfx_staged,SC4292G0-PSG,ok,,2,100,12000,0.8635294498,0.004606693126,0.1190052448,0.3044677177,2.011194888,2.741694465,0.3205660612,0.3366354336,0.001017305261,0.03136043179,0.874505707,0.6802682814,7.384950444,0.5100405403,,2.71095059,0.02166150284
SC4292G0-PSG@W,sleep_edfx_staged,SC4292G0-PSG,ok,,2,100,12000,0.6691538733,0.07200208277,0.3338174115,1.472999422,-0.05160654611,1.97260763,0.3770388388,0.1792453059,0.001917707584,0.03878184599,0.7657614475,0.9183424747,24.23832547,0.6096696211,,1.51885972,0.004443008936
SC4301E0-PSG@N3,sleep_edfx_staged,SC4301E0-PSG,ok,,2,100,12000,0.7731385221,0.01497191488,0.2113660097,0.688504958,1.201740122,2.222287176,0.4015380585,0.2295353075,0.0004892274699,0.06106936578,0.7237479368,0.8780348186,11.86254393,0.6264323357,,2.266323152,0.1664105952
SC4301E0-PSG@W,sleep_edfx_staged,SC4301E0-PSG,ok,,2,100,12000,0.4339718059,0.1871700041,0.5016127278,4.436420962,0.4040049545,1.204522394,0.7781616562,-0.09004291679,0.000641525617,0.06108759918,0.5131908649,0.6170450585,39.90233857,0.8352004928,,0.727725082,0.01110782513
SC4302E0-PSG@N3,sleep_edfx_staged,SC4302E0-PSG,ok,,2,100,12000,0.7906365,0.01468998371,0.1971123998,0.6116939768,0.8948670933,2.298823794,0.4297744473,0.2484618769,0.0003106948705,0.06839968312,0.7118152452,0.8692033338,11.21513338,0.6263470833,,2.265668853,0.1223375629
SC4302E0-PSG@W,sleep_edfx_staged,SC4302E0-PSG,ok,,2,100,12000,0.3949697554,0.19053297,0.4621105403,2.754995701,0.05068898057,1.288886419,0.6818257415,-0.02082305025,0.0008656414856,0.06835879439,0.5730758813,0.6442510314,37.25174833,0.7779436378,,0.7536296632,0.04478548642
SC4311E0-PSG@N3,sleep_edfx_staged,SC4311E0-PSG,ok,,2,100,12000,0.7875663695,0.009707764088,0.1719917321,0.5021233267,1.317308305,2.381488669,0.4085971557,0.2552214932,0.001061341342,0.03544317653,0.8210229718,0.6775177012,9.748333513,0.536461384,,2.441445745,0.3866979486
SC4311E0-PSG@W,sleep_edfx_staged,SC4311E0-PSG,ok,,2,100,12000,0.1761681249,0.3840873434,0.5627899085,2.868359325,0.1335097731,0.8576471663,0.9131149851,-0.1675519064,0.0003578198101,0.07163600889,0.4219343042,0.6488407319,40.65571545,0.8830443458,,0.2504566194,0.003188855114
SC4312E0-PSG@N3,sleep_edfx_staged,SC4312E0-PSG,ok,,2,100,12000,0.8694867885,0.004010743255,0.03304189644,0.06618111314,2.129502861,2.753497015,0.2981430465,0.321314199,0.0002149942081,0.0192265593,0.8815594521,0.6478443014,6.452736319,0.4858859255,,2.768056147,0.08692300798
SC4312E0-PSG@W,sleep_edfx_staged,SC4312E0-PSG,ok,,2,100,12000,0.4257706186,0.2352644678,0.298974624,0.5690822516,-0.004458013584,1.6445683,0.6415473633,0.08565449872,0.001175757359,0.02631967608,0.7767597373,0.595972588,32.62043061,0.6462340913,,0.3639309134,0.01504151598
SC4351F0-PSG@N3,sleep_edfx_staged,SC4351F0-PSG,ok,,2,100,12000,0.8842120911,0.004676099024,-0.02549199167,-0.05894072814,0.8946226074,2.837753251,0.2404245459,0.3436417056,0.0001283950193,0.0146629307,0.909662103,0.592544876,5.43751446,0.4580284872,,2.883385343,0.09231627592
SC4351F0-PSG@W,sleep_edfx_staged,SC4351F0-PSG,ok,,2,100,12000,0.5088527693,0.06608453592,0.4082892944,3.0079205,1.365508305,1.314112867,0.6809952595,0.04857043599,0.0004379498944,0.1305573334,0.6345613277,0.6278993142,25.16433416,0.7180091477,,1.441886836,0.3570116824
SC4352F0-PSG@N3,sleep_edfx_staged,SC4352F0-PSG,ok,,2,100,12000,0.8477063953,0.006306324726,0.03189963836,0.06100002342,1.457563018,2.689961171,0.2844400931,0.3392443072,0.0004903733753,0.02820427759,0.8575581918,0.7154469834,7.364319919,0.5012376206,,2.617748896,0.1826739243
SC4352F0-PSG@W,sleep_edfx_staged,SC4352F0-PSG,ok,,2,100,12000,0.4779169443,0.163999701,0.4009819187,1.76215729,0.6227542152,1.197760975,0.6971896589,0.04490744142,0.0005856166694,0.07158135952,0.5447608829,0.5952383571,40.11686104,0.8092074284,,0.8858536945,0.05466698407
SC4362F0-PSG@N3,sleep_edfx_staged,SC4362F0-PSG,ok,,2,100,12000,0.8486382617,0.01104816867,0.2554428021,0.9993499538,1.22345062,2.53906983,0.4048599866,0.2230781659,0.0002441474459,0.03180060243,0.8269109925,0.6795766501,8.945200158,0.5779836792,,2.557665114,0.350126165
SC4362F0-PSG@W,sleep_edfx_staged,SC4362F0-PSG,ok,,2,100,12000,0.3692156915,0.2666412386,0.5236915075,3.560832353,-0.01036989139,1.009974074,0.7611367747,-0.001086809728,0.0007238845438,0.09578294546,0.4498415523,0.888767963,40.41312278,0.8549227944,,0.5143276566,0.001805931177
SC4382F0-PSG@N3,sleep_edfx_staged,SC4382F0-PSG,ok,,2,100,12000,0.8319998325,0.007439475806,0.1819773212,0.5540381809,0.8779595888,2.524478874,0.4426469186,0.2067618808,0.000659433873,0.03186030024,0.8532030354,0.6682915984,8.085467907,0.5034142149,,2.562370906,0.3544244138
SC4382F0-PSG@W,sleep_edfx_staged,SC4382F0-PSG,ok,,2,100,12000,0.2471483375,0.4027205277,-0.06989650208,-1.185857003,-1.040769748,1.008727808,0.3342690145,-0.1417925631,0.00146283557,0.08650801722,0.3274224905,0.5463226913,42.49333563,0.9063605214,,0.5223536048,0.00269125631
SC4402E0-PSG@N3,sleep_edfx_staged,SC4402E0-PSG,ok,,2,100,12000,0.821897175,0.008240169687,0.08499625435,0.1929648558,1.177242418,2.531429881,0.3890808281,0.2923891611,0.0006552422083,0.05815455351,0.7713068008,0.7656684776,10.20072745,0.5773048327,,2.446300292,0.1599546653
SC4402E0-PSG@W,sleep_edfx_staged,SC4402E0-PSG,ok,,2,100,12000,0.4262586505,0.1696659627,0.3428776501,1.06649714,0.9166095448,1.200489216,0.803491358,-0.0972850125,0.0002899732786,0.09619372932,0.5124264108,0.6103350749,37.97811434,0.818014809,,0.8695863287,0.01441685826
SC4411E0-PSG@N3,sleep_edfx_staged,SC4411E0-PSG,ok,,2,100,12000,0.8168649787,0.01136221718,0.05997985038,0.121827661,0.6842236526,2.587192728,0.3184898561,0.2624573027,0.0004959718057,0.03222478542,0.8187613478,0.7168028233,8.395949381,0.5222745801,,2.449576796,0.3308500315
SC4411E0-PSG@W,sleep_edfx_staged,SC4411E0-PSG,ok,,2,100,12000,0.2205816579,0.276888937,0.4746435185,2.052485348,-0.3421749786,1.143865916,0.6967744179,-0.1626726533,0.0004698372486,0.0832664505,0.5095512348,0.9156376547,39.68615605,0.8207631443,,0.5458539426,0.002708485316
SC4412E0-PSG@N3,sleep_edfx_staged,SC4412E0-PSG,ok,,2,100,12000,0.8347375221,0.009431153919,0.1054897816,0.2524240813,0.5704116423,2.694215984,0.3404976297,0.2679744907,0.0002837597598,0.0350730724,0.8233607813,0.6999610708,8.480454362,0.5346034172,,2.54112276,0.1679607793
SC4412E0-PSG@W,sleep_edfx_staged,SC4412E0-PSG,ok,,2,100,12000,0.4917951643,0.139890676,0.3285735913,1.071493482,0.03690469066,1.607571736,0.5352456643,0.1094691067,0.000784994477,0.05314750322,0.6280224255,0.5051390376,38.1091767,0.7354924286,,0.5250313867,0.00619824221
SC4421E0-PSG@N3,sleep_edfx_staged,SC4421E0-PSG,ok,,2,100,12000,0.8017441502,0.008256063955,0.1478203846,0.4032816968,2.581835434,2.25366191,0.4156562529,0.2319892015,0.0004119910989,0.05342456662,0.754829677,0.6656136715,10.62362638,0.5882253571,,2.431879101,0.02970410008
SC4421E0-PSG@W,sleep_edfx_staged,SC4421E0-PSG,ok,,2,100,12000,0.4878978902,0.2621593947,0.3659825052,0.8861007011,-0.111905186,1.369919279,0.7121383353,0.04705249391,0.001318594651,0.03711794108,0.6993103407,0.6829134408,36.73452626,0.7043199533,,0.373607633,-0.001537048091
SC4422E0-PSG@N3,sleep_edfx_staged,SC4422E0-PSG,ok,,2,100,12000,0.8509957858,0.004190255501,0.03832113782,0.07811134486,2.512762274,2.532223685,0.3363452196,0.3589440596,0.000515530328,0.031919193,0.8445004053,0.6398698776,8.073260671,0.5290400136,,2.675885266,0.009594097047
SC4422E0-PSG@W,sleep_edfx_staged,SC4422E0-PSG,ok,,2,100,12000,0.4618041748,0.2409345031,0.407850748,1.351651879,0.8253432661,1.357119762,0.7137992994,-0.06106178804,0.001172031912,0.02925256193,0.7736309166,0.6349329351,31.03749509,0.6450237741,,0.6160285626,0.0280707342
SC4431E0-PSG@N3,sleep_edfx_staged,SC4431E0-PSG,ok,,2,100,12000,0.8315686633,0.01103639303,0.1321905854,0.3393062424,1.162671433,2.455211977,0.3816064899,0.2394802098,0.0005862078533,0.03084945396,0.8381380619,0.6626727207,8.423379183,0.5403684323,,2.329679884,0.01261250919
SC4431E0-PSG@W,sleep_edfx_staged,SC4431E0-PSG,ok,,2,100,12000,0.2415595267,0.3034657878,0.1673587183,0.03225982132,-0.08665294416,1.078273688,0.8832176322,-0.07582037214,0.001718962047,0.03972789902,0.4699976134,0.5221552561,41.61057428,0.8632893102,,0.1072089389,0.004421162929
SC4432E0-PSG@N3,sleep_edfx_staged,SC4432E0-PSG,ok,,2,100,12000,0.7993368615,0.01382429959,0.1576227774,0.4314778504,1.36001333,2.276072446,0.3973856484,0.2729797257,0.0008043563204,0.03873210563,0.7984048343,0.7132427838,9.9850303,0.57078535,,2.19713703,0.2115224947
SC4432E0-PSG@W,sleep_edfx_staged,SC4432E0-PSG,ok,,2,100,12000,0.4712653021,0.1734555816,0.3774442948,1.389103821,0.4565001821,1.301513687,0.7773311742,-0.0184526975,0.0005148547504,0.0632343315,0.5531259531,0.6403794707,37.87378086,0.802429042,,0.6369267067,-0.001539361464
SC4441E0-PSG@N3,sleep_edfx_staged,SC4441E0-PSG,ok,,2,100,12000,0.7730038634,0.01530897362,0.08532718841,0.1839158915,1.098959262,2.294428336,0.3595987163,0.262940183,0.0005201453141,0.04398002959,0.790792232,0.7562522377,10.71225475,0.5650034357,,2.284323133,0.4765696374
SC4441E0-PSG@W,sleep_edfx_staged,SC4441E0-PSG,ok,,2,100,12000,0.2327064613,0.4073882134,0.3887588184,0.5876277402,-0.01806749889,0.7576311514,0.9189283592,-0.1332859547,0.0003692242906,0.07526071178,0.2609129504,0.5305184017,42.49182579,0.9523345315,,0.2544000491,0.0104770762
SC4442E0-PSG@N3,sleep_edfx_staged,SC4442E0-PSG,ok,,2,100,12000,0.8219665795,0.01100095705,0.1390227635,0.3643394388,1.407083605,2.411346518,0.3404976297,0.3101210623,0.001148726003,0.03855703657,0.8138352633,0.7692559141,9.686276226,0.5584547781,,2.403766901,0.281128486
SC4442E0-PSG@W,sleep_edfx_staged,SC4442E0-PSG,ok,,2,100,12000,0.3927568355,0.1987834919,0.3808584972,1.287981362,1.039008242,1.023930793,0.7407899652,-0.03838727888,0.0005822716654,0.04794134866,0.5988460316,0.5460198888,39.7785857,0.776127713,,0.5077233449,0.02697007457
SC4451F0-PSG@N3,sleep_edfx_staged,SC4451F0-PSG,ok,,2,100,12000,0.8686972187,0.007049158758,-0.0672622278,-0.1649222539,0.1781795361,2.880311136,0.2906687083,0.3270795408,0.001987101957,0.0283224625,0.8718600859,0.7902784249,6.961934699,0.4996300134,,2.72272794,0.4449461177
SC4451F0-PSG@W,sleep_edfx_staged,SC4451F0-PSG,ok,,2,100,12000,0.3043105675,0.2185252818,0.3803990499,1.184707484,1.055091844,0.9238256811,0.8495831103,-0.09302861143,0.0002908594092,0.06907564598,0.4824301102,0.6301805877,39.1839792,0.842657473,,0.611772947,0.05305287286
SC4452F0-PSG@N3,sleep_edfx_staged,SC4452F0-PSG,ok,,2,100,12000,0.8551198602,0.008102243662,0.09478382823,0.2216954734,0.7295556103,2.71279901,0.3006344926,0.3013481514,0.0007957652292,0.02425889202,0.8509880457,0.6992515001,6.93549177,0.5017824351,,2.553314844,0.1870356388
SC4452F0-PSG@W,sleep_edfx_staged,SC4452F0-PSG,ok,,2,100,12000,0.4347949497,0.1577223555,0.4364193079,2.510203849,1.132195449,1.08577338,0.7781616562,-0.04509644862,0.0006030412345,0.06313620043,0.5539729647,0.6648791613,37.51835148,0.8043686555,,0.8666217425,0.004923769847
SC4471F0-PSG@N3,sleep_edfx_staged,SC4471F0-PSG,ok,,2,100,12000,0.8465633103,0.01004117445,0.1164373925,0.2867257431,1.120399771,2.571365856,0.4173172169,0.2386517509,0.00039869465,0.02339464661,0.8582726845,0.6581207074,7.232412679,0.5108547935,,2.430854946,0.1096614106
SC4471F0-PSG@W,sleep_edfx_staged,SC4471F0-PSG,ok,,2,100,12000,0.5458350275,0.08291321269,0.477916902,6.86909547,1.425368584,1.558782929,0.5813374166,0.04351546843,0.0008095595524,0.05131793884,0.6690240246,0.6369645482,28.7086411,0.7186054914,,1.200061437,0.0192075611
SC4472F0-PSG@N3,sleep_edfx_staged,SC4472F0-PSG,ok,,2,100,12000,0.8949168504,0.005164122228,-0.02951532118,-0.06859842428,0.9202495432,2.919381855,0.2586951504,0.3216785907,0.0008173093751,0.01323126608,0.9114794893,0.7926399515,5.288632626,0.4733432441,,2.749898231,0.03206258355
SC4472F0-PSG@W,sleep_edfx_staged,SC4472F0-PSG,ok,,2,100,12000,0.5370354534,0.0836217135,0.3138420223,1.193282258,2.43119098,1.290319268,0.6145566976,0.03849831059,0.0003024952284,0.07051111143,0.6545511721,0.5739449723,23.29375405,0.714562029,,1.492537701,0.002567742028
SC4481F0-PSG@N3,sleep_edfx_staged,SC4481F0-PSG,ok,,2,100,12000,0.8545359375,0.004651304473,0.01870594046,0.03387018318,2.253967484,2.664840281,0.2578646684,0.2891186628,0.001622887542,0.03939307243,0.8602318396,0.6726197281,8.523716413,0.5179837442,,2.672955879,0.3250583722
SC4481F0-PSG@W,sleep_edfx_staged,SC4481F0-PSG,ok,,2,100,12000,0.3053743373,0.2822732099,0.4433399435,1.52784853,0.043610638,1.039235189,0.6955286949,-0.05332966463,0.0005701284465,0.04979805379,0.5642371533,0.583973833,39.44522769,0.7803816292,,0.2834807017,0.001419351848
SC4482F0-PSG@N3,sleep_edfx_staged,SC4482F0-PSG,ok,,2,100,12000,0.8089317193,0.0095289942,0.04663597103,0.09139678397,1.305771603,2.429784175,0.3126764819,0.2735504532,0.0008877357824,0.05168778281,0.8203737261,0.7219725261,10.17132488,0.5405216225,,2.410836069,0.6046744731
SC4482F0-PSG@W,sleep_edfx_staged,SC4482F0-PSG,ok,,2,100,12000,0.2907852252,0.4485954074,0.5485868659,1.845584292,-0.3342741225,0.6148308475,0.8624555816,-0.1715179451,0.0009636150549,0.07932895222,0.3263889782,0.8117390661,42.14390474,0.9190301072,,0.003682019592,0.006242392492
SC4492G0-PSG@N3,sleep_edfx_staged,SC4492G0-PSG,ok,,2,100,12000,0.8271922582,0.006071984422,0.1918171329,0.6065864424,1.765527774,2.530649224,0.350878655,0.2463565014,0.0008456793436,0.06004792929,0.7963330099,0.6618255542,9.767280773,0.5569817416,,2.615491599,0.4663893132
SC4492G0-PSG@W,sleep_edfx_staged,SC4492G0-PSG,ok,,2,100,12000,0.2640549342,0.4138874997,0.5393203959,1.982877912,-0.3655861866,0.7682653931,0.8674384738,-0.142660193,0.0008477180662,0.08011843439,0.3867860127,0.7728845627,41.90707131,0.8937498215,,0.1591275515,0.005544523681
SC4502E0-PSG@N3,sleep_edfx_staged,SC4502E0-PSG,ok,,2,100,12000,0.7697912254,0.01660761514,0.1556823916,0.4179513137,1.156449398,2.324470502,0.3467262449,0.2500499989,0.000571977288,0.06362468753,0.7504606005,0.7477617727,10.97410714,0.5938687876,,2.205345874,0.0879373472
SC4502E0-PSG@W,sleep_edfx_staged,SC4502E0-PSG,ok,,2,100,12000,0.5671852519,0.1074497478,0.3373730131,1.311050149,0.8105027172,1.329220957,0.6905458027,0.0452567219,0.0006973949579,0.04204044205,0.8052760758,0.5491410721,19.22381358,0.6070368154,,1.008747811,0.1878202883
SC4522E0-PSG@N3,sleep_edfx_staged,SC4522E0-PSG,ok,,2,100,12000,0.8487622522,0.005213488051,0.1748771532,0.5256480161,2.005262388,2.646142439,0.348387209,0.3112270578,0.0008177953236,0.03953159101,0.8345636815,0.7133363445,8.382597883,0.54090519,,2.598001123,0.1990446369
SC4522E0-PSG@W,sleep_edfx_staged,SC4522E0-PSG,ok,,2,100,12000,0.5445685309,0.1148879713,0.4127323748,2.455147773,0.164548712,1.981207521,0.5705411503,0.05138691434,0.0007583473224,0.02178638554,0.8469888882,0.5499620662,10.28675709,0.5747555621,,1.271362222,-0.001433065492
SC4531E0-PSG@N3,sleep_edfx_staged,SC4531E0-PSG,ok,,2,100,12000,0.8494642702,0.009434578983,0.3289118654,1.844053319,1.751904088,2.600091387,0.3583529932,0.2636721154,0.0006664365649,0.02459746598,0.8621814436,0.6362073281,7.54288192,0.5039626179,,2.496109952,0.2572561596
SC4531E0-PSG@W,sleep_edfx_staged,SC4531E0-PSG,ok,,2,100,12000,0.4008196614,0.3601049867,0.5241136895,2.206386015,-0.288146181,1.070257631,0.699265864,0.06076737708,0.001305803237,0.04597564123,0.5250292098,0.6528639621,41.04419992,0.7921600215,,-0.05895514383,0.2009107499
SC4542F0-PSG@N3,sleep_edfx_staged,SC4542F0-PSG,ok,,2,100,12000,0.8512537111,0.004749688263,0.03891495067,0.07884200348,1.740578544,2.661300093,0.2827791291,0.2838664317,0.0005397224895,0.0419181179,0.8459190397,0.6671144374,8.774015733,0.5413199025,,2.708373709,0.6354250787
SC4542F0-PSG@W,sleep_edfx_staged,SC4542F0-PSG,ok,,2,100,12000,0.4580279872,0.229504375,0.474574653,2.566905367,-0.3504483792,1.385834368,0.5859050677,0.04405365119,0.0007579364836,0.03455032122,0.6742492653,0.5844021866,37.90554792,0.6935853946,,0.3846723365,0.0002922115183
SC4551F0-PSG@N3,sleep_edfx_staged,SC4551F0-PSG,ok,,2,100,12000,0.7852023751,0.01608485614,0.1316038212,0.3282378345,0.3472766691,2.335391701,0.420223904,0.2264292747,0.0003128540948,0.03572090074,0.8287570808,0.6729134948,10.59837402,0.5504527524,,2.374594047,0.284498283
SC4551F0-PSG@W,sleep_edfx_staged,SC4551F0-PSG,ok,,2,100,12000,0.2797989712,0.3066833641,0.5027610502,2.320480157,-0.1432750087,1.14040487,0.7976779838,-0.003306701866,0.0006803033168,0.05967393426,0.5092326134,0.6170528847,40.07461797,0.8246612418,,0.2470660838,-0.00114766114
SC4561F0-PSG@N3,sleep_edfx_staged,SC4561F0-PSG,ok,,2,100,12000,0.8542338435,0.008914894145,0.1685883806,0.4886753495,1.433494418,2.623013505,0.3479719679,0.3103102795,0.0007895887778,0.01923236511,0.8596615856,0.6972657864,7.000970181,0.5008017841,,2.283282698,0.2394793946
SC4561F0-PSG@W,sleep_edfx_staged,SC4561F0-PSG,ok,,2,100,12000,0.4917598678,0.1022082918,0.3900149836,2.103871128,0.06453052588,1.80076911,0.6452845324,0.0412951921,0.001218144948,0.03181116406,0.7683261268,0.5607759956,27.21303437,0.646840936,,1.005513431,-0.00176271348
SC4562F0-PSG@N3,sleep_edfx_staged,SC4562F0-PSG,ok,,2,100,12000,0.8992280919,0.004075287773,0.1035919398,0.2548761222,0.7046171061,2.989461121,0.2998040106,0.3143007159,0.0007963434684,0.01454849626,0.8976810736,0.7149144889,5.71907443,0.4596819759,,2.848368889,0.3979279085
SC4562F0-PSG@W,sleep_edfx_staged,SC4562F0-PSG,ok,,2,100,12000,0.616725233,0.0813404919,0.4060899164,2.715253199,0.4152852502,1.901143514,0.5908879599,0.1038353435,0.001568998482,0.02846081783,0.7716463816,0.5885336698,24.42724845,0.6385818148,,0.909649229,0.0002341257479
SC4572F0-PSG@N3,sleep_edfx_staged,SC4572F0-PSG,ok,,2,100,12000,0.4177284286,0.2245927109,0.09301718176,-0.04010471903,0.3153061919,1.488648668,0.4073514326,0.06799831051,0.0008397874492,0.04295355016,0.8325085054,0.5479008256,12.89260028,0.53704422,,1.1526447,0.0230931851
SC4572F0-PSG@W,sleep_edfx_staged,SC4572F0-PSG,ok,,2,100,12000,0.2561819121,0.3757994448,0.3930671456,0.6958777261,-0.4860594473,1.004884486,0.629090133,-0.04064084457,0.0003699518295,0.05716470384,0.3684458514,0.5498443614,41.78972436,0.9075415761,,0.08105726169,0.008334261184
SC4591G0-PSG@N3,sleep_edfx_staged,SC4591G0-PSG,ok,,2,100,12000,0.783802412,0.01016783933,0.165526193,0.4725036738,1.229771953,2.396519085,0.3679035365,0.2500053772,0.0004159029611,0.07523795589,0.7786906703,0.7875949466,11.18834315,0.5630027413,,2.40328471,0.4157508536
SC4591G0-PSG@W,sleep_edfx_staged,SC4591G0-PSG,ok,,2,100,12000,0.5632084509,0.07934282755,0.412967028,2.946193315,0.7384183954,1.596356516,0.6519283886,0.01082270747,0.0004353612483,0.06273921844,0.7392706141,0.5387226419,25.84611801,0.6676760256,,1.306775726,0.07068330577
SC4592G0-PSG@N3,sleep_edfx_staged,SC4592G0-PSG,ok,,2,100,12000,0.852421579,0.005169947833,0.005623375887,0.006113957261,1.335769182,2.686774831,0.3288708814,0.2786507817,0.0004394850912,0.04357478247,0.8498172343,0.6522624235,8.79081454,0.5223523801,,2.760087742,0.3068219098
