subject,run,trial,y,cue_s,n_channels_used,exponent_low,exponent_high,whole_head_exponent,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,lempel_ziv,mu_c3,mu_c4,mu_mean,mu_lateralisation,emg_pre,f0,f1,f2,f3,f4,f5
A10,R4,226,1.0,410.0,11,1.1754514729562207,2.549111607427339,1.167351583873421,0.08894523115561442,0.37458820088574807,33.139171103631604,0.746909823057881,0.576171875,0.13762314347543358,0.1059306791746922,0.1217769113250629,0.1301250949621464,9.001718261696281,14.37719998349636,14.139412926349541,14.324527550221063,12.551773974604288,12.390532525321895,12.4585709221599
A10,R4,232,1.0,422.0,11,1.0834229258771333,4.682328278347609,1.6454208711092482,0.2486846375668483,0.46770279043301366,23.24011338953558,0.713130082660485,0.341796875,0.3175201229373571,0.31697878287395215,0.31724945290565465,0.0008531773001448419,9.004340309456875,13.919462295770527,13.494419037366086,14.155432997932836,11.916494645705532,12.033966734855788,12.347724495148938
A10,R4,238,1.0,433.0,11,1.116681299387312,0.43689668574979545,1.518463803954569,0.21298130056915823,0.3932477913400252,25.598280645502708,0.7489262933409102,0.517578125,0.21298130056915823,0.21972586674628486,0.21635358365772156,-0.015586906542294096,9.009538005527226,13.147241211554913,13.678072664282967,13.51227442032817,12.029191110356736,11.789923509153414,12.164990665551775
A10,R5,4,1.0,8.0,11,0.9106978091381452,2.0368402006501336,1.085999488125839,0.1284194126163488,0.2990582755351172,35.19831380976784,0.8344824746137974,0.7421875,0.12039771296945027,0.20427994076863626,0.16233882686904327,-0.25835540830553355,8.668164092140545,12.625565413761828,11.65814554887257,12.73835820744327,11.669658351021766,11.984089305473208,11.766447287736424
A10,R5,10,0.0,18.0,11,1.6093311403355985,2.092969642230219,1.5640465109151493,0.06934966643376846,0.5050302498019257,34.51204887777582,0.6903182892433917,0.556640625,0.07016344260434787,0.06564437484077013,0.067903908722559,0.033275461225963435,8.720442451283015,12.177099537015765,12.087761631319564,12.503502570224422,11.66343598777543,11.451812866463005,12.050889790227071
A10,R5,16,1.0,29.0,11,0.762208982002315,3.1384063871183545,1.4395396402578913,0.17577966386812993,0.4247586665833053,25.466011354213,0.6879951424723355,0.4296875,0.1770158052125728,0.17577966386812993,0.17639773454035135,0.0035038469957222986,8.752313450149943,12.947645546041857,12.814749292371761,12.704834914720516,12.095322659448636,11.129622316814022,11.943097496537137
A10,R5,22,0.0,39.0,11,0.5538640113970099,2.007892206607426,1.3138425985032531,0.3561082721281128,0.23265687211225866,23.163113570779206,0.7600830216172723,0.60546875,0.4683514399407996,0.3200659750837118,0.3942087075122557,0.18807989528297986,8.785511244524985,13.509446845561001,13.281359429801022,13.453742550588881,11.836764851719007,11.667785607994308,11.690572120283003
A10,R5,28,0.0,51.0,11,1.5713353889776724,-0.544913028093791,1.2770622832014236,0.1876833873216951,0.4725712029797396,32.81349901318014,0.6201661627189076,0.41015625,0.18659265252130006,0.1876833873216951,0.1871380199214976,-0.0029142522744779217,8.801390818429072,13.610660062134288,12.36067434580905,12.828498890324104,11.634846351457387,11.441154507855734,11.742584111073707
A10,R5,34,0.0,62.0,11,1.1339379774262637,3.327280013864408,1.5136325498432708,0.1773491016175263,0.44466288041432145,27.331970748458662,0.7371733918616169,0.556640625,0.1811765809659388,0.1773491016175263,0.17926284129173253,0.01067560717221834,8.84372783659406,14.069187156003157,12.767184497686483,13.16066085061189,12.21950544307847,11.48209069661497,11.631609380264637
A10,R5,40,0.0,73.0,11,0.8188050511460222,3.4336855164767726,1.2366657707074347,0.26323842581086093,0.2486261145766109,28.927735960170118,0.7901273076429282,0.703125,0.3304503764239726,0.24421456676071146,0.28733247159234204,0.15006276385219997,8.87015080028641,13.585196428213116,12.540899096777542,13.10381394139098,11.690661793007324,11.436226274261688,11.696849074876436
A10,R5,46,1.0,84.0,11,0.5010261732974478,1.7816315408395613,1.059506366222417,0.37757026419443157,0.22327872096413418,29.049792225776663,0.8198272097470682,0.673828125,0.4428123737604039,0.37757026419443157,0.41019131897741773,0.07952643869769961,8.904287004068998,13.634097692694306,14.769247231347256,13.945098087645993,11.879922557650849,12.188485799656103,11.990081687170948
A10,R5,52,1.0,96.0,11,0.717995833677559,3.377838538201245,1.159634866817368,0.18698447929120204,0.28739521661316286,34.50173744326756,0.8162608790123276,0.732421875,0.19481862889067625,0.1285682259319266,0.16169342741130144,0.20486424222497224,8.929621624815017,13.84114905819604,13.69390192801487,13.685373181993283,11.856696717392216,11.502735687647299,11.670503806009897
A10,R5,58,1.0,108.0,11,0.8074895597672979,3.5616361604985847,1.4713884788640819,0.28873694932230454,0.403623810788791,21.627380691315157,0.6597873099758156,0.46875,0.2914964485740876,0.21169903392781164,0.2515977412509496,0.1585813414888413,8.948367084359605,13.367669535892839,13.316862867517335,13.39518980791088,12.126483010251523,11.756768429586002,11.915313605991935
A10,R5,64,1.0,120.0,11,0.239571104521154,4.461699763474571,1.221228563037885,0.44866607617560966,0.17126523974465405,23.87489629826021,0.7301177820331519,0.537109375,0.46134613073611114,0.6742261308232957,0.5677861307797034,-0.18746495251200526,8.960739087255307,13.58969499457777,14.242937302315358,13.657965063141976,12.279534835494758,12.236488735485743,12.324240689330397
A10,R5,70,1.0,130.0,11,0.8874505793165445,2.808698667897959,1.1785756874468203,0.20909650341768532,0.27661873165189893,30.290155795641162,0.829699268588375,0.595703125,0.1979870369037773,0.24831157640761137,0.22314930665569432,-0.11275979356163031,8.972440193875297,13.572388246419498,13.500055459190756,13.671706632422541,11.752747927525396,12.39622024470521,12.052535277159512
A10,R5,76,1.0,142.0,11,0.681137261411284,1.7207252255335745,1.2593600161223928,0.18264508534197402,0.28008786538105784,30.295360029411984,0.8169100745061441,0.615234375,0.20850824679015978,0.37157275445760035,0.2900405006238801,-0.28110644430120474,8.984637886389907,13.923809742921174,13.917723653874093,14.140004208936245,12.07012090130441,12.455555788787652,12.492759541997662
A10,R5,82,1.0,154.0,11,0.5524829267168206,3.740455312544059,1.2339664929828535,0.39762974216895886,0.1884474108161116,26.538978088812932,0.8204608120768936,0.556640625,0.4992994037235442,0.23903045984580498,0.3691649317846746,0.35251038420619557,8.988084187596215,13.725848133737188,13.34235652920694,13.662417461181509,12.194565577620711,12.14875151578143,12.595612850843828
A10,R5,88,0.0,165.0,11,1.1257042076392596,3.4483298404200333,1.5567895816539656,0.1312020581175489,0.48773171295757106,25.82887614171549,0.7305035604900109,0.634765625,0.1027440509834172,0.17693152043774474,0.13983778571058098,-0.26526260079615255,8.998767220561348,14.27697253558263,12.277594781267341,13.175233122343684,12.52436352089922,12.186683457788764,12.4462620606759
A10,R5,94,0.0,175.0,11,1.3457896957225304,1.7498701042872893,1.261485299145469,0.23515856134892973,0.3100075734052267,29.004514143481394,0.7431492319781949,0.634765625,0.23515856134892973,0.24770911123875716,0.24143383629384346,-0.025991696281030898,9.002454919650756,11.769560851375331,12.450452241139201,11.88213034481779,11.83150003298981,11.482607666007468,11.890959585522195
A10,R5,100,1.0,185.0,11,0.9596302551038065,1.8726744507998176,1.40791861563774,0.21313871227024428,0.343236954664024,31.18581893252848,0.7947865263548577,0.615234375,0.2391393741010063,0.27686420207833895,0.2580017880896726,-0.07310962504690235,9.006561423125424,13.032216370680054,12.889219191947317,13.638463192070539,11.5714437126999,11.37724883091899,11.718473729405128
A10,R5,106,0.0,195.0,11,1.4472651668934347,1.782907370439699,1.9074285382333818,0.27577751575546605,0.37306935013108894,16.620175595325183,0.6803190230381542,0.3125,0.27577751575546605,0.20052517018309304,0.23815134296927953,0.15799269622863354,9.016115712254178,12.969675825536363,12.73494200377268,13.098025873773317,11.983279509568039,11.778184061401024,12.319049155545416
A10,R5,112,1.0,206.0,11,0.21027363177334085,3.670263759457309,1.1410026086616227,0.35801572708961427,0.16230174620088683,25.786296899074213,0.7744423523324775,0.52734375,0.4770407757353631,0.5069388724141977,0.49198982407478037,-0.03038487303579901,9.02029236475577,12.815032600106749,12.7879657141294,12.95351322499091,11.577486440826618,11.613194256225084,11.999621598852753
A10,R5,118,1.0,216.0,11,1.2285853009546948,0.47739206332207934,1.3129756139475555,0.2153777863169033,0.3312603183542307,18.17318672967913,0.649760653326668,0.419921875,0.2595042157180244,0.18186860737097735,0.22068641154450086,0.17589576042245816,9.029332295427801,13.654960987585593,12.994433188373549,13.219032355539943,12.434512612816258,11.878762690070925,12.153449783024865
A10,R5,124,1.0,226.0,11,1.3113737707387305,3.3170934238651077,1.5812851904172125,0.22954682815657668,0.463695055200486,22.89761256260985,0.6442019901369019,0.244140625,0.35367388216293366,0.1907987537824577,0.27223631797269565,0.2991429093542394,9.034357779879558,13.504986730777373,13.894186640178694,13.743203948144608,11.985534243197836,12.332633323537008,12.396544929630306
A10,R5,130,1.0,238.0,11,0.41625814075886414,4.233553159445997,1.175301261250264,0.4417163931510823,0.21122910661606717,27.34905845840258,0.7667980481319685,0.41015625,0.46099090913964147,0.5319035250218361,0.4964472170807388,-0.07142009607706383,9.044032083117923,13.664893594143836,13.894939391834189,13.191822573304272,12.43022822817274,12.533665668315665,12.617020243179434
A10,R5,136,0.0,249.0,11,1.5780275116570641,1.8069572392695692,1.4112869764913734,0.0883426202267659,0.546769144664888,31.470151167555677,0.605851217376911,0.322265625,0.0883426202267659,0.11061693154514501,0.09947977588595545,-0.11195396813074146,9.0342547069614,13.027935993744522,12.90699594422565,13.158319663779093,12.05921256472812,11.540678305566264,11.929221360538971
A10,R5,142,0.0,259.0,11,0.45320598895563136,3.857293969390509,1.1526443941141251,0.13792742747277723,0.4483938387166599,31.6596800232765,0.7455868424052742,0.478515625,0.12453017967076234,0.10549175455040667,0.1150109671105845,0.08276786813752283,9.040935234347884,13.645675620952892,13.027339030868546,13.423293999215765,12.435249289493552,11.649792014488364,11.961129222464622
A10,R5,148,0.0,269.0,11,1.1014455757078356,3.0800252285065506,1.6410332420709381,0.25130208870670523,0.3320707964505504,22.754740922818428,0.7618111279461715,0.498046875,0.28962569352172396,0.18788899412379872,0.23875734382276134,0.2130545971257082,9.04493972647565,12.950254879422157,13.060506234436463,13.237101886086904,11.73334937455869,11.878634030099903,11.862902173105809
A10,R5,154,1.0,279.0,11,0.9772806868143454,1.8860781574885332,1.2155826242797363,0.10252049134053268,0.3754167374377152,36.07769957018307,0.778604774392015,0.60546875,0.17561325371528105,0.18962130768925636,0.1826172807022687,-0.03835358274996284,9.049067712111881,12.737467366635123,12.473594744460742,12.960617045345925,11.688769050821598,11.731532978292577,11.962063877700645
A10,R5,160,1.0,290.0,11,0.7510880884743133,2.5689740003802135,1.4538351754115302,0.10711716838150317,0.5491949537474978,25.357258878097166,0.5762874228386098,0.341796875,0.10711716838150317,0.32430121189802014,0.21570919013976164,-0.5034186150710587,9.043904435665704,14.036357859092675,13.084623948287431,13.726284422294235,11.792170546225334,11.530530925144971,11.664612256029347
A10,R5,166,0.0,301.0,11,1.345208434916226,0.9150581575565011,1.1738216918700424,0.10850560036254792,0.4828067330588609,31.067256162364522,0.6426149625091352,0.400390625,0.09899412042442254,0.34055111391864895,0.21977261717153573,-0.5495611705476657,9.044178997111302,12.926795068223369,12.529056980606835,13.111999097003006,11.79872224254284,11.243715240241633,11.623244295540529
A10,R5,172,0.0,312.0,11,0.9524958780043346,2.216642985465369,1.152761839622706,0.16313702829565382,0.36626869930004974,31.545510622271987,0.7923296680551818,0.712890625,0.19966295823375044,0.16313702829565382,0.18139999326470213,0.10067787016066015,9.045863151328186,13.858208746775812,13.575998219868726,14.078095935285594,12.750329039544463,11.600960446302496,12.156002299912426
A10,R5,178,1.0,323.0,11,1.0019860821616693,2.7265630933697858,1.0558024135474902,0.08452773936854609,0.36510575850416865,31.97740147554733,0.8053782309018718,0.693359375,0.09592947243073432,0.08550286288742498,0.09071616765907965,0.057468309191000974,9.048832233177984,14.085725180054906,13.303254528976487,13.94508251330999,11.901637191140537,11.911243956312832,12.063076930244282
A10,R5,184,0.0,334.0,11,0.9370747311776373,2.307408895919848,1.4923787630077123,0.17479941028488247,0.4267890063636739,28.785409448683758,0.7366774551793246,0.458984375,0.16847973727930046,0.23136284976803262,0.19992129352366655,-0.15726967193038918,9.048606517455365,15.208487848528689,14.709823474295822,15.793763861089724,12.059753008670308,12.127395709771008,12.340045220556194
A10,R5,190,0.0,344.0,11,0.8156239535038474,3.714601238340721,1.241285380504313,0.20143435162545845,0.3178672371160322,30.030139063027388,0.7988396144798158,0.56640625,0.24653335817272237,0.43643545404773054,0.34148440611022646,-0.27805383273300976,9.054101264300805,13.240128567061511,13.869139324661816,13.395128568307076,11.640402308445958,11.464823656618455,11.8344177393304
A10,R5,196,1.0,355.0,11,1.3224251306215724,1.9900688691266475,1.567771849936987,0.2586189356286691,0.3473907750683612,20.424779864333303,0.7055355819188178,0.390625,0.2586189356286691,0.33336844673938665,0.29599369118402785,-0.12626875730307982,9.053345984419884,14.531819744720437,13.88423835457124,14.462404304607071,11.747204752747763,11.619411909960442,11.537542963755117
A10,R5,202,0.0,366.0,11,0.8239545269949512,2.613140164400071,1.4553030638953404,0.15631875795237146,0.34088756546536003,26.82695799455005,0.739773530328856,0.4296875,0.25344593002849725,0.1998996663870383,0.22667279820776776,0.11811356295248664,9.060025263258481,12.658704771366756,12.67407954149626,13.116863928275421,11.994064299575317,11.577201296841908,12.02280691870793
A10,R5,208,1.0,377.0,11,0.8905671625784807,4.567933260823183,1.3603828015986852,0.26182694214239716,0.3561149688849897,27.00385902401652,0.7649896131533784,0.52734375,0.39499021067422097,0.2731228534066827,0.3340565320404518,0.18240529009141038,9.061836625482782,13.571755261881718,13.786916754067235,13.926487002686368,12.111009527270856,11.981309591649204,12.19805060772294
A10,R5,214,0.0,387.0,11,0.9757102254709762,2.4684909385094924,1.5040300015820716,0.3149709950018919,0.31221127544599775,20.405011975517887,0.7595229623396963,0.419921875,0.35973625987375885,0.2686950693090104,0.3142156645913846,0.1448705472452195,9.062487397935586,14.21071304571466,13.373887560353928,14.134295236468583,12.740255297049185,12.212393887675642,12.393522222493063
A10,R5,220,0.0,398.0,11,0.5956805099719433,-0.24594110389668197,1.5874823221435894,0.26956561153388064,0.39257516936905534,23.09454376464816,0.6809014039812727,0.41015625,0.39292862003813045,0.3264707473725004,0.35969968370531546,0.09237966514320839,9.040586216354848,15.122748187233412,13.97965658424238,14.718954491897192,12.176208727179544,12.27262203393018,12.4011519847474
A10,R5,226,0.0,410.0,11,0.8408249464732472,2.7582252934291596,1.3046588257071694,0.3176021161038113,0.2342612390006139,26.87052426580432,0.7762438829376057,0.625,0.36204551394316903,0.3176021161038113,0.33982381502349013,0.06539182346046822,9.061777786675266,13.830857880512275,12.564932231814428,13.164502720901844,12.351349978371566,11.8139524570849,11.992985862139466
A10,R5,232,0.0,422.0,11,1.633090729851898,2.5405021462407973,1.569297534115796,0.0625813983433442,0.6528425330278556,23.7724447089422,0.5398854169629996,0.4296875,0.0625813983433442,0.06369797399222746,0.06313968616778583,-0.008842106420327312,9.068242117815524,14.624745759939705,13.63431031671132,14.09820142925986,12.334680824520209,12.10589663706756,12.269845228130164
A10,R5,238,1.0,433.0,11,0.6356455305006454,3.4304644453151703,1.3352760241063097,0.18330406192235807,0.4294366572228681,27.387152168003556,0.7270545786600355,0.5078125,0.26846896207705145,0.12020468779195068,0.19433682493450105,0.3814621195315698,9.068074221695689,15.238548230449826,14.559640391654826,15.190927486998554,12.824658063142019,12.328738645939184,12.814542998456037
A10,R6,4,1.0,8.0,11,0.44943100476817993,-1.8489427478032112,0.4211612215916728,0.07640700841015016,0.5749564215163694,37.77228965076033,0.5819049332177916,0.400390625,0.06159438638532923,0.08746253608157258,0.0745284612334509,-0.17354544336568728,8.467574367248842,12.176187194278318,12.49747503228862,12.692001193063176,12.284140714797346,12.216382758130145,11.981979304751237
A10,R6,10,0.0,18.0,11,1.0985854897496101,0.8909457908239342,0.9961650569714653,0.10538477090384205,0.3565137885019157,36.667046514632816,0.8349446520068019,0.830078125,0.08907056569893985,0.08429686066184303,0.08668371318039145,0.02753519007176471,8.622563717537645,12.407782249703404,12.247130023667502,12.483720250714626,12.128961885827245,12.222924597576474,12.204452622919264
A10,R6,16,1.0,29.0,11,0.7696886364484424,1.8457312476657695,1.1569198588002452,0.18024737796583168,0.2485139097435019,33.988310323785974,0.8241438686490994,0.60546875,0.2921006573897115,0.18491257338710793,0.23850661538840973,0.22470673156810983,8.593367263540408,13.90248547832555,13.564422191058215,13.73985495970491,12.246023392239545,12.733932896668078,12.498963258441329
A10,R6,22,1.0,39.0,11,1.0286183565457419,2.9432807109429646,1.3621311949712052,0.11090339683722997,0.4739073564845636,33.61551847593937,0.7087675640468702,0.37109375,0.15149637799299337,0.07422365345677753,0.11286001572488545,0.3423387992634194,8.508993363536502,13.00483366572543,14.539421078952723,13.034943139710776,11.974984073431349,12.46878075059877,12.4231110461339
A10,R6,28,0.0,51.0,11,0.7134388326361434,4.1277617975988745,1.195566533629135,0.3343483516309546,0.1838429959601491,27.57332143446025,0.8032256204913345,0.654296875,0.49425815781869586,0.3343483516309546,0.4143032547248252,0.19298642282444928,8.677901560755565,13.895345379990081,13.413776836812138,13.765103176634627,11.980727378030343,11.905877517119505,12.173125063953439
A10,R6,34,1.0,62.0,11,0.7601176562798854,2.2043079762044644,1.0462128875540975,0.11207581321729912,0.30226521630301345,29.97124220331395,0.8289094503257317,0.673828125,0.12590535134039005,0.4146145584272432,0.2702599548838166,-0.5341324193052719,8.712544374064022,14.216044326553181,13.877684588821918,14.230333666607919,11.91666269869008,11.936054712130222,12.083466428575715
A10,R6,40,0.0,73.0,11,1.012512914716669,2.6310450252218054,1.1506731670493069,0.14936125018195348,0.3626089237087498,30.840030548408702,0.7977376669194761,0.72265625,0.23344818482701607,0.2164385209492801,0.2249433528881481,0.037808771984904885,8.73082154771142,14.033193256998041,13.414441460386717,13.695966019129326,12.118513706410663,11.462201670913291,11.899174078324545
A10,R6,46,0.0,84.0,11,0.5986291561733866,0.9591116033898922,0.943976755282024,0.201982480620426,0.19897121639945872,33.456412101351695,0.7911445139857922,0.595703125,0.29242570557535413,0.5175365825188031,0.40498114404707863,-0.2779276026210248,8.753266428389441,13.813506173457837,12.114127631198901,12.773483800202289,11.464284393105931,11.298318186932805,11.41312586304166
A10,R6,52,0.0,96.0,11,1.0260952785689892,0.5181699913564811,1.2586385353485312,0.2946268091574713,0.1858892846575779,23.133966602955045,0.729903889566153,0.44921875,0.2963336338884205,0.3939267880948835,0.345130210991652,-0.1413859915740955,8.786758119163032,14.089663178521924,13.302521907040772,13.550324113416005,12.173323726352738,11.804931604807011,12.068077521615805
A10,R6,58,0.0,108.0,11,0.9239819388985941,2.9647667411820917,1.1580046843510852,0.29036500168569535,0.2395870759863585,28.61849028026772,0.8353374948074755,0.595703125,0.3185262502777201,0.3030179305615094,0.31077209041961473,0.024951274896131838,8.820510464809011,13.78744550732597,12.81487422244272,13.484473789025758,11.99707232362853,11.868242875123968,12.049860138522064
A10,R6,64,1.0,120.0,11,1.195263742304266,3.538574012078361,1.2923730561958462,0.2337290536173833,0.29594363904820403,27.782532728466958,0.7683378636476756,0.615234375,0.2070339001552367,0.23575811175659284,0.22139600595591477,-0.06487066349127321,8.85927206643522,13.25871678354967,13.39573403382261,13.226601433852096,11.881730991056543,11.811669411407902,11.805399962986028
A10,R6,70,0.0,130.0,11,0.3844940595913309,2.115918202027478,1.331593877100527,0.2802568428760929,0.288890117860183,23.73311097006093,0.7293969257851732,0.52734375,0.37823942540361677,0.23370465360512938,0.3059720395043731,0.23618950939538652,8.881417864011931,13.135541381318495,12.46824533040069,13.064431265841723,11.641713647372475,11.459347274312838,11.525672954303683
A10,R6,76,1.0,142.0,11,0.6993432995575273,1.2714462764426333,1.093895661903274,0.13308377527103998,0.35964376606467763,31.10142774100719,0.749004215000322,0.576171875,0.13308377527103998,0.1294404346152827,0.13126210494316135,0.013878113021785318,8.90479479522192,13.478242110082775,12.866308816820839,13.131941708589565,11.830754716091006,11.965309161180828,11.770387991109198
A10,R6,82,0.0,154.0,11,-0.08154640961314202,4.119022809040478,1.2857057243509504,0.22375023856518586,0.27040494240711277,27.0316012205274,0.7820525047994508,0.595703125,0.23508241710253502,0.2237372070712715,0.22940981208690325,0.02472695027308991,8.914814808701362,14.552159641022921,13.35363376309819,13.920064802732725,11.933879245763922,11.491183279183796,11.706471755281202
A10,R6,88,0.0,165.0,11,0.5195293490934969,1.5035075306794328,0.987149496968463,0.3714662234323768,0.21174187192266888,30.3475974304513,0.8109816041444019,0.673828125,0.3714662234323768,0.3886356306317112,0.380050927032044,-0.022588298012343445,8.931653518749982,12.800188300179656,11.766866569954903,12.28549141438655,11.518095761788208,11.368649185265664,11.510803973280373
A10,R6,94,0.0,175.0,11,1.106482978487206,2.610988100405507,1.2407619776421936,0.12144273200550897,0.4995749783113066,32.38553400255014,0.7188636868733247,0.673828125,0.13458387081249318,0.1033412714422624,0.11896257112737779,0.13131272749971973,8.931711493735117,14.192421020371764,13.791214888278331,13.983277678288244,12.951851138089026,12.391210984896562,12.345990658484919
A10,R6,100,1.0,185.0,11,0.8597978451968727,3.3795032296939187,1.2117056658144263,0.17423466657418069,0.28444613239003336,29.088993066450787,0.8209845847161482,0.60546875,0.1783418103852712,0.2369225519642141,0.20763218117474264,-0.14106855027844054,8.931342508123558,13.67679200110107,13.36257698433946,13.266911352102651,11.550526392592255,11.778380764712866,11.76752877251572
A10,R6,106,0.0,195.0,11,1.142550569755512,1.2719592448644597,1.1542449031094355,0.08508712607290304,0.4423519640672887,28.454738388555395,0.6989848017100357,0.5859375,0.08192655618489678,0.0912637600306991,0.08659515810779794,-0.05391296724800078,8.940238814668744,12.579265403230806,11.916281837223716,13.152578175515103,11.31798224076547,11.36159116946361,11.553736671464947
A10,R6,112,1.0,206.0,11,0.6677341993707862,4.428626364285667,1.2519290113796337,0.6378179534639163,0.13920980219815257,22.036246641693122,0.6981116485684756,0.498046875,0.5003583325087172,0.6706838270011887,0.5855210797549529,-0.14544779033724506,8.949498173801826,14.652570022854958,14.270264355777062,14.73285032837165,12.253424323741715,11.936193318093421,12.047376049590211
A10,R6,118,1.0,216.0,11,1.1334869228594597,2.792271140578974,1.2719228277067354,0.14258236098595406,0.3910316657276499,30.304934068349617,0.7744501429338704,0.419921875,0.17350771130442225,0.17012672296954245,0.17181721713698234,0.009838910183792227,8.949886434198097,12.04356208622825,13.227890130606268,12.56666431469092,11.793097387272013,11.84323498339848,11.789360536398913
A10,R6,124,1.0,226.0,11,0.284133029590587,1.5544500317451841,1.0471037052196763,0.04852845571336219,0.8617887843999787,16.441387073334766,0.28507879684554527,0.1171875,0.028910838723036635,0.043245363794080026,0.03607810125855833,-0.19865963799360148,8.895366219728144,12.744911460984975,13.760072290343,12.988744400930228,12.051437170334523,11.868216121482911,12.022701145060516
A10,R6,130,1.0,238.0,11,1.5832352611967637,1.5727176421719042,1.689636019160047,0.09466723019648317,0.6244436248597275,23.64782055758039,0.621206997219126,0.419921875,0.11858731296251224,0.09466723019648317,0.1066272715794977,0.11216681441668074,8.936845464777685,14.902432705009552,14.442146684778288,14.987835316924803,12.062382175374868,11.903755345408538,12.08936359911546
A10,R6,136,1.0,249.0,11,-0.20425384985668285,3.253028443740656,0.9811845271031667,0.31370330639812977,0.15611214836041976,27.399351523165265,0.8171923290608972,0.60546875,0.45112139825093617,0.4441293633554055,0.4476253808031708,0.007810141242421208,8.950657591885168,13.659981564673211,13.646271896875335,13.863500368380395,12.20376572908522,12.202786810778742,12.294021426266964
A10,R6,142,0.0,259.0,11,0.6589221129172519,1.3811748279963139,1.0413260019157076,0.15090741855887968,0.25315750737704756,30.724345400959404,0.8046377569475698,0.693359375,0.13718126109473608,0.10238641586777593,0.11978383848125601,0.14524014953989353,8.958784538022035,13.685775357089076,13.624497905576034,13.690383238589968,13.094784668467513,12.248258017255443,12.541984949609823
A10,R6,148,1.0,269.0,11,1.1708014836617735,1.0837622552252948,1.3319868999158881,0.21058623124610423,0.3898599763589514,23.87784515270332,0.6999981057087235,0.46875,0.2540132172329757,0.1806147279229145,0.2173139725779451,0.16887659923416798,8.964800130377622,14.814194708652884,13.711960796790095,14.279220512952149,12.072460482544365,11.81129763760636,12.246569731340466
A10,R6,154,0.0,279.0,11,0.9507851305219093,4.4365696226465285,1.3048040065699769,0.24001890953933128,0.28082410743211894,26.85603587166423,0.7855642488843702,0.517578125,0.41603511117255293,0.2559752466552215,0.3360051789138872,0.2381806510166206,8.964450511495965,14.512431039310849,12.667466592292314,13.692285958904604,12.815215835299565,11.476016848701025,12.067996703963233
A10,R6,160,1.0,290.0,11,1.6552332679562958,1.918806337361277,1.6062175048007659,0.092517652189752,0.5430623713740236,23.761413899262674,0.6559321732326714,0.322265625,0.092517652189752,0.08696409337453992,0.08974087278214596,0.03094219302220206,8.969249412506679,12.945387379740856,13.301234528124954,12.841708779730629,11.731206627545406,11.683209171283641,11.63113556680806
A10,R6,166,0.0,301.0,11,1.0668555439284193,2.4414191111888757,1.251106708176037,0.1451409667446861,0.38061001348132184,30.389568684133692,0.7469284123321905,0.498046875,0.2207544147391189,0.20658022667482526,0.21366732070697209,0.03316882529671539,8.971997272659753,14.534875380687676,13.811589122746856,14.375957862306738,12.139994499392344,11.897745741069144,11.923454236887562
A10,R6,172,0.0,312.0,11,0.6858066624642112,1.2352280154824526,0.7114537779652482,0.18534296238661085,0.3958162943405151,35.647524686592185,0.8067755886206611,0.673828125,0.16055971561304105,0.2503032238156639,0.20543146971435247,-0.21842687570557964,8.975401332181034,14.363646161981407,13.504452722487828,12.622578539933144,12.150438560411574,12.056400379718301,11.920137372860161
A10,R6,178,0.0,323.0,11,0.6929808364767649,2.009530469534856,1.074801484466857,0.23318246117079366,0.37177027911451166,27.667112289689083,0.725974187660944,0.556640625,0.2959039632274307,0.2183009899395238,0.25710247658347724,0.15091836982501874,8.974110369535797,13.820070416650392,12.559001051604225,13.31521758983308,12.468484898117834,11.185255808018518,11.694018000243538
A10,R6,184,1.0,334.0,11,1.2963316905840163,1.2808211207737987,1.4040175725372892,0.36458993041435633,0.32561199478561614,25.75313564452339,0.7000073592937001,0.52734375,0.3563019371663934,0.36627634971416634,0.36128914344027985,-0.01380391955982158,8.984787694200914,14.749859284559864,13.803544381114431,14.602236697028976,12.383679392200321,11.503645323630256,12.242351393022593
A10,R6,190,0.0,344.0,11,0.9361991438039778,-0.5167872698755149,0.7256009997435532,0.18045987061610558,0.2864141198960622,35.269124741143834,0.8240938198622625,0.64453125,0.3329105922147678,0.2599063756047831,0.2964084839097755,0.12314798761328079,8.98575249710198,14.841053161541614,14.341616246577582,14.405541201573847,12.444652485098693,12.353886132276358,12.52718518832192
A10,R6,196,1.0,355.0,11,1.0015337740935493,2.248304922969485,1.1493724359207629,0.14533598720783183,0.3418071837076685,32.85630787828377,0.7746893439774407,0.458984375,0.3213443365038945,0.11305515823187345,0.21719974736788397,0.47948761634429854,8.993035439021767,13.888851474452458,13.495907241325058,13.704514962541314,12.02467558061601,12.197661082381185,12.312596203286013
A10,R6,202,0.0,366.0,11,1.5049646168148565,2.0975613693241395,1.2697373844930864,0.08624977008581523,0.49504495943364873,29.02227645633709,0.6235108830850644,0.37109375,0.09602070420268308,0.08624977008581523,0.09113523714424915,0.053606784944238296,8.989744720943829,13.420662340673136,12.851616788703547,13.327462811100437,12.176674156635274,11.92453118092547,12.238724717135359
A10,R6,208,1.0,377.0,11,1.083212921379665,3.1020866281180317,1.2146247888423132,0.16370517891368583,0.3868054779990536,38.1403841348276,0.7652409269633201,0.615234375,0.2543432136630764,0.2517702716245075,0.25305674264379197,0.005083725514855419,8.980824937050642,14.189104970703415,14.17037645821759,14.37697664622858,12.596541837706802,12.44414765017046,12.588712048044023
